Date,Text,Favorites,Retweets
2021-11-13 11:59:33+00:00,"b'Hari ini berakhir udah drama praktikum semester ini!\xf0\x9f\x98\x8e\xf0\x9f\x92\xaa. Tapi jan senang, masih ada tubes, finaltest, dan kulap aowk\xe2\x80\xa6 https://t.co/BeBYVj5Ixf'",0,0
2021-11-11 10:16:58+00:00,"b'finaltest uit station testlocatie, om 11:16:03, 2021-11-11: \n testtekst'",0,0
